codigo,nome,descricao,compatibilidade,marca,categoriaSistema,fornecedor
200839,"PEDAL PARTIDA DAFRA RIVA 150","PEDAL PARTIDA DAFRA RIVA 150","PEDAL PARTIDA DAFRA RIVA 150",IRON,"Pedais",MOTOCICLO
200841,"PEDAL PARTIDA DT / TDR 180","PEDAL PARTIDA DT / TDR 180","PEDAL PARTIDA DT / TDR 180",IRON,"Pedais",MOTOCICLO
200835,"PEDAL PARTIDA PARTIDA RD 125/135","PEDAL PARTIDA PARTIDA RD 125/135","PEDAL PARTIDA PARTIDA RD 125/135",IRON,"Pedais",MOTOCICLO
201389,"PEDAL PARTIDA BIZ 100 13/15","PEDAL PARTIDA BIZ 100 13/15","PEDAL PARTIDA BIZ 100 13/15",IRON,"Pedais",MOTOCICLO
201390,"PEDAL PARTIDA BIZ 125","PEDAL PARTIDA BIZ 125","PEDAL PARTIDA BIZ 125",IRON,"Pedais",MOTOCICLO
201375,"PEDAL PARTIDA BIZ/POP 100","PEDAL PARTIDA BIZ/POP 100","PEDAL PARTIDA BIZ/POP 100",IRON,"Pedais",MOTOCICLO
201387,"PEDAL PARTIDA CG 125 00/08","PEDAL PARTIDA CG 125 00/08","PEDAL PARTIDA CG 125 00/08",IRON,"Pedais",MOTOCICLO
185382,"PEDAL PARTIDA CG 125 82/99","PEDAL PARTIDA CG 125 82/99","PEDAL PARTIDA CG 125 82/99",IRON,"Pedais",MOTOCICLO
182379,"PEDAL PARTIDA CG 150 KS 04/08","PEDAL PARTIDA CG 150 KS 04/08","PEDAL PARTIDA CG 150 KS 04/08",IRON,"Pedais",MOTOCICLO
182377,"PEDAL PARTIDA CG 150 KS 09/11","PEDAL PARTIDA CG 150 KS 09/11","PEDAL PARTIDA CG 150 KS 09/11",IRON,"Pedais",MOTOCICLO
185383,"PEDAL PARTIDA CRYPTON 115","PEDAL PARTIDA CRYPTON 115","PEDAL PARTIDA CRYPTON 115",IRON,"Pedais",MOTOCICLO
185381,"PEDAL PARTIDA DAFRA KANSAS 150","PEDAL PARTIDA DAFRA KANSAS 150","PEDAL PARTIDA DAFRA KANSAS 150",IRON,"Pedais",MOTOCICLO
24134,"PEDAL PARTIDA JET 50","PEDAL PARTIDA JET 50","PEDAL PARTIDA JET 50",IRON,"Pedais",MOTOCICLO
182368,"PEDAL PARTIDA PHOENIX GOLD XY 50-Q","PEDAL PARTIDA PHOENIX GOLD XY 50-Q","PEDAL PARTIDA PHOENIX GOLD XY 50-Q",IRON,"Pedais",MOTOCICLO
182372,"PEDAL PARTIDA DAFRA APACHE 150","PEDAL PARTIDA DAFRA APACHE 150","PEDAL PARTIDA DAFRA APACHE 150",IRON,"Pedais",MOTOCICLO
176816,"PEDAL PARTIDA YBR 125 00/08","PEDAL PARTIDA YBR 125 00/08","PEDAL PARTIDA YBR 125 00/08",IRON,"Pedais",MOTOCICLO
27452,"PEDAL PARTIDA YBR 125 09/12 FACTOR","PEDAL PARTIDA YBR 125 09/12 FACTOR","PEDAL PARTIDA YBR 125 09/12 FACTOR",IRON,"Pedais",MOTOCICLO
176819,"112","112","112",IRON,"Geral",MOTOCICLO
176820,"ESTICADOR CORRENTE / CAPA","ESTICADOR CORRENTE / CAPA","ESTICADOR CORRENTE / CAPA",IRON,"Transmissão",MOTOCICLO
178081,"ESTICADOR COR YBR 125","ESTICADOR COR YBR 125","ESTICADOR COR YBR 125",IRON,"Transmissão",MOTOCICLO
176812,"ESTICADOR COR. CRYPTON 115","ESTICADOR COR. CRYPTON 115","ESTICADOR COR. CRYPTON 115",IRON,"Transmissão",MOTOCICLO
27451,"ESTICADOR COR CG 125","ESTICADOR COR CG 125","ESTICADOR COR CG 125",IRON,"Transmissão",MOTOCICLO
178064,"ESTICADOR COR JET 50","ESTICADOR COR JET 50","ESTICADOR COR JET 50",IRON,"Transmissão",MOTOCICLO
182374,"ESTICADOR COR YS 250 FAZER XTZ 250 LANDER TENERE 250","ESTICADOR COR YS 250 FAZER XTZ 250 LANDER TENERE 250","ESTICADOR COR YS 250 FAZER XTZ 250 LANDER TENERE 250",IRON,"Transmissão",MOTOCICLO
41371,"ESTICADOR COR YES INTRUDER 125","ESTICADOR COR YES INTRUDER 125","ESTICADOR COR YES INTRUDER 125",IRON,"Transmissão",MOTOCICLO
187405,"ESTICADOR COR CBX/XR 250 XRE 300/NX 400","ESTICADOR COR CBX/XR 250 XRE 300/NX 400","ESTICADOR COR CBX/XR 250 XRE 300/NX 400",IRON,"Transmissão",MOTOCICLO
188228,"ESTICADOR COR CB 300 CB 250F","ESTICADOR COR CB 300 CB 250F","ESTICADOR COR CB 300 CB 250F",IRON,"Transmissão",MOTOCICLO
189353,"ESTICADOR COR BIZ POP 100/125","ESTICADOR COR BIZ POP 100/125","ESTICADOR COR BIZ POP 100/125",IRON,"Transmissão",MOTOCICLO
27446,"ESTICADOR COR PHOENIX GOLD 50/HYPE XY 50-Q DIR.","ESTICADOR COR PHOENIX GOLD 50/HYPE XY 50-Q DIR.","ESTICADOR COR PHOENIX GOLD 50/HYPE XY 50-Q DIR.",IRON,"Transmissão",MOTOCICLO
27457,"ESTICADOR COR PHOENIX GOLD 50 HYPE XY 50-Q ESQ.","ESTICADOR COR PHOENIX GOLD 50 HYPE XY 50-Q ESQ.","ESTICADOR COR PHOENIX GOLD 50 HYPE XY 50-Q ESQ.",IRON,"Transmissão",MOTOCICLO
28357,"ESTICADOR COR YS 150 FAZER YBR 125I/150 FACTOR","ESTICADOR COR YS 150 FAZER YBR 125I/150 FACTOR","ESTICADOR COR YS 150 FAZER YBR 125I/150 FACTOR",IRON,"Transmissão",MOTOCICLO
176809,"ESTICADOR COR NXR/XLR CBX/NX XR 125/150/200","ESTICADOR COR NXR/XLR CBX/NX XR 125/150/200","ESTICADOR COR NXR/XLR CBX/NX XR 125/150/200",IRON,"Transmissão",MOTOCICLO
39457,"ESTICADOR CORRENTE CG 150/160 125 09","ESTICADOR CORRENTE CG 150/160 125 09","ESTICADOR CORRENTE CG 150/160 125 09",IRON,"Transmissão",MOTOCICLO
27450,"CAPA ESTICADOR COR NXR 125/150/160 XLR 125/CBX NX 125/150/20","CAPA ESTICADOR COR NXR 125/150/160 XLR 125/CBX NX 125/150/200","CAPA ESTICADOR COR NXR 125/150/160 XLR 125/CBX NX 125/150/200",IRON,"Transmissão",MOTOCICLO
45391,"CAPA ESTICADOR COR YS 250 FAZER XTZ 250 LANDER","CAPA ESTICADOR COR YS 250 FAZER XTZ 250 LANDER","CAPA ESTICADOR COR YS 250 FAZER XTZ 250 LANDER",IRON,"Transmissão",MOTOCICLO
176815,"CAPA ESTICADOR COR CB 300R","CAPA ESTICADOR COR CB 300R","CAPA ESTICADOR COR CB 300R",IRON,"Transmissão",MOTOCICLO
176811,"CAPA ESTICADOR COR CBX/XR 250 XRE 300/NX 400","CAPA ESTICADOR COR CBX/XR 250 XRE 300/NX 400","CAPA ESTICADOR COR CBX/XR 250 XRE 300/NX 400",IRON,"Transmissão",MOTOCICLO
27458,"ESTICADOR COR XTZ 125/150 CROSSER DIR","ESTICADOR COR XTZ 125/150 CROSSER DIR","ESTICADOR COR XTZ 125/150 CROSSER DIR",IRON,"Transmissão",MOTOCICLO
27456,"ESTICADOR COR XTZ 125/150 CROSSER ESQ","ESTICADOR COR XTZ 125/150 CROSSER ESQ","ESTICADOR COR XTZ 125/150 CROSSER ESQ",IRON,"Transmissão",MOTOCICLO
45393,"113","113","113",IRON,"Geral",MOTOCICLO
176818,"BLOCO ÓPTICO / FAROL / LANTERNA","BLOCO ÓPTICO / FAROL / LANTERNA","BLOCO ÓPTICO / FAROL / LANTERNA",IRON,"Iluminação",MOTOCICLO
176821,"BLOCO ÓPTICO XTZ 125 09/14","BLOCO ÓPTICO XTZ 125 09/14","BLOCO ÓPTICO XTZ 125 09/14",IRON,"Iluminação",MOTOCICLO
176827,"BLOCO ÓPTICO NXR 125/150 03/08 XLR 125/XR 200/250","BLOCO ÓPTICO NXR 125/150 03/08 XLR 125/XR 200/250","BLOCO ÓPTICO NXR 125/150 03/08 XLR 125/XR 200/250",IRON,"Iluminação",MOTOCICLO
25648,"BLOCO ÓPTICO POP 100","BLOCO ÓPTICO POP 100","BLOCO ÓPTICO POP 100",IRON,"Iluminação",MOTOCICLO
27454,"BLOCO ÓPTICO BIZ 100 99/05","BLOCO ÓPTICO BIZ 100 99/05","BLOCO ÓPTICO BIZ 100 99/05",IRON,"Iluminação",MOTOCICLO
27460,"BLOCO ÓPTICO BIZ 125 06/10","BLOCO ÓPTICO BIZ 125 06/10","BLOCO ÓPTICO BIZ 125 06/10",IRON,"Iluminação",MOTOCICLO
119799,"BLOCO ÓPTICO BIZ 125/100/110 11/17","BLOCO ÓPTICO BIZ 125/100/110 11/17","BLOCO ÓPTICO BIZ 125/100/110 11/17",IRON,"Iluminação",MOTOCICLO
176829,"BLOCO ÓPTICO CG 125 00/13","BLOCO ÓPTICO CG 125 00/13","BLOCO ÓPTICO CG 125 00/13",IRON,"Iluminação",MOTOCICLO
27461,"358","358","358",IRON,"Geral",MOTOCICLO
176817,"BLOCO ÓPTICO CG 125/150 160 14","BLOCO ÓPTICO CG 125/150 160 14","BLOCO ÓPTICO CG 125/150 160 14",IRON,"Iluminação",MOTOCICLO
27449,"BLOCO ÓPTICO CG 150 04/08","BLOCO ÓPTICO CG 150 04/08","BLOCO ÓPTICO CG 150 04/08",IRON,"Iluminação",MOTOCICLO
201384,"BLOCO ÓPTICO CG 150 09/10","BLOCO ÓPTICO CG 150 09/10","BLOCO ÓPTICO CG 150 09/10",IRON,"Iluminação",MOTOCICLO
201385,"BLOCO ÓPTICO CG 150 12/13","BLOCO ÓPTICO CG 150 12/13","BLOCO ÓPTICO CG 150 12/13",IRON,"Iluminação",MOTOCICLO
201381,"362","362","362",IRON,"Geral",MOTOCICLO
201367,"BLOCO ÓPTICO NXR 150 09/12","BLOCO ÓPTICO NXR 150 09/12","BLOCO ÓPTICO NXR 150 09/12",IRON,"Iluminação",MOTOCICLO
27459,"BLOCO ÓPTICO NXR 150/160 13/18","BLOCO ÓPTICO NXR 150/160 13/18","BLOCO ÓPTICO NXR 150/160 13/18",IRON,"Iluminação",MOTOCICLO
176828,"BLOCO ÓPTICO YES/GSR 125/150I","BLOCO ÓPTICO YES/GSR 125/150I","BLOCO ÓPTICO YES/GSR 125/150I",IRON,"Iluminação",MOTOCICLO
176824,"BLOCO ÓPTICO CBX 200","BLOCO ÓPTICO CBX 200","BLOCO ÓPTICO CBX 200",IRON,"Iluminação",MOTOCICLO
27455,"FAROL CG 125 00/13 COMPLETO","FAROL CG 125 00/13 COMPLETO","FAROL CG 125 00/13 COMPLETO",IRON,"Iluminação",MOTOCICLO
201372,"FAROL CG 125 83/99 COMPLETO","FAROL CG 125 83/99 COMPLETO","FAROL CG 125 83/99 COMPLETO",IRON,"Iluminação",MOTOCICLO
201382,"FAROL CG 150 04/08 COMPLETO.","FAROL CG 150 04/08 COMPLETO.","FAROL CG 150 04/08 COMPLETO.",IRON,"Iluminação",MOTOCICLO
45392,"BLOCO ÓPTICO CBX 250","BLOCO ÓPTICO CBX 250","BLOCO ÓPTICO CBX 250",IRON,"Iluminação",MOTOCICLO
178085,"BLOCO ÓPTICO PHOENIX MAIS 50","BLOCO ÓPTICO PHOENIX MAIS 50","BLOCO ÓPTICO PHOENIX MAIS 50",IRON,"Iluminação",MOTOCICLO
27448,"BLOCO ÓPTICO POP 110I","BLOCO ÓPTICO POP 110I","BLOCO ÓPTICO POP 110I",IRON,"Iluminação",MOTOCICLO
10592,"BLOCO ÓPTICO YS 150 FAZER 14","BLOCO ÓPTICO YS 150 FAZER 14","BLOCO ÓPTICO YS 150 FAZER 14",IRON,"Iluminação",MOTOCICLO
176822,"BLOCO ÓPTICO YES/GRS 125-150I","BLOCO ÓPTICO YES/GRS 125-150I","BLOCO ÓPTICO YES/GRS 125-150I",IRON,"Iluminação",MOTOCICLO
176823,"FAROL JET 50 50X/125X COMPLETO","FAROL JET 50 50X/125X COMPLETO","FAROL JET 50 50X/125X COMPLETO",IRON,"Iluminação",MOTOCICLO
201376,"FAROL YBR 125 06/08 YS 250 FAZER COMPLETO","FAROL YBR 125 06/08 YS 250 FAZER COMPLETO","FAROL YBR 125 06/08 YS 250 FAZER COMPLETO",IRON,"Iluminação",MOTOCICLO
201388,"FAROL JET 50/50X 125X COMP","FAROL JET 50/50X 125X COMP","FAROL JET 50/50X 125X COMP",IRON,"Iluminação",MOTOCICLO
201373,"LANTERNA CG 125/150 14/15/160","LANTERNA CG 125/150 14/15/160","LANTERNA CG 125/150 14/15/160",IRON,"Iluminação",MOTOCICLO
201386,"LANTERNA JET 50","LANTERNA JET 50","LANTERNA JET 50",IRON,"Iluminação",MOTOCICLO
18041,"LANTERNA QUADRICICLO FOURTRAX 420 14 HONDA","LANTERNA QUADRICICLO FOURTRAX 420 14 HONDA","LANTERNA QUADRICICLO FOURTRAX 420 14 HONDA",IRON,"Iluminação",MOTOCICLO
176825,"LANTERNA CG 125 90/99","LANTERNA CG 125 90/99","LANTERNA CG 125 90/99",IRON,"Iluminação",MOTOCICLO
201379,"LANTERNA PHOENIX GOLD 50 JONNY HYPE 50","LANTERNA PHOENIX GOLD 50 JONNY HYPE 50","LANTERNA PHOENIX GOLD 50 JONNY HYPE 50",IRON,"Iluminação",MOTOCICLO
201374,"114","114","114",IRON,"Geral",MOTOCICLO
200802,"BLOCO ÓPTICO YS 250 FAZER 16/17 FUME","BLOCO ÓPTICO YS 250 FAZER 16/17 FUME","BLOCO ÓPTICO YS 250 FAZER 16/17 FUME",IRON,"Iluminação",MOTOCICLO
200781,"LENTE / SINALEIRA / LÂMPADA / REFLETOR","LENTE / SINALEIRA / LÂMPADA / REFLETOR","LENTE / SINALEIRA / LÂMPADA / REFLETOR",IRON,"Iluminação",MOTOCICLO
200774,"LENTE STOP PHOENIX GOLD 50 JONNY HYPE 50","LENTE STOP PHOENIX GOLD 50 JONNY HYPE 50","LENTE STOP PHOENIX GOLD 50 JONNY HYPE 50",IRON,"Iluminação",MOTOCICLO
200778,"LENTE STOP JET 50/50X/125X","LENTE STOP JET 50/50X/125X","LENTE STOP JET 50/50X/125X",IRON,"Iluminação",MOTOCICLO
200776,"SINALEIRA JET 50X/125X DIANT DIR","SINALEIRA JET 50X/125X DIANT DIR","SINALEIRA JET 50X/125X DIANT DIR",IRON,"Iluminação",MOTOCICLO
182319,"SINALEIRA JET 50X/125X DIANT ESQ","SINALEIRA JET 50X/125X DIANT ESQ","SINALEIRA JET 50X/125X DIANT ESQ",IRON,"Iluminação",MOTOCICLO
27492,"SINALEIRA JET 50 TRAS. ESQ.","SINALEIRA JET 50 TRAS. ESQ.","SINALEIRA JET 50 TRAS. ESQ.",IRON,"Iluminação",MOTOCICLO
15201,"LUZ DECORATIVA JET 50X 125X DIANT. DIR.","LUZ DECORATIVA JET 50X 125X DIANT. DIR.","LUZ DECORATIVA JET 50X 125X DIANT. DIR.",IRON,"Geral",MOTOCICLO
27494,"LUZ DECORATIVA JET 50X 125X DIANT. ESQ.","LUZ DECORATIVA JET 50X 125X DIANT. ESQ.","LUZ DECORATIVA JET 50X 125X DIANT. ESQ.",IRON,"Geral",MOTOCICLO
27502,"SINALEIRA JET 50 DIANT. DIR.","SINALEIRA JET 50 DIANT. DIR.","SINALEIRA JET 50 DIANT. DIR.",IRON,"Iluminação",MOTOCICLO
27510,"SINALEIRA JET 50 DIANT. ESQ.","SINALEIRA JET 50 DIANT. ESQ.","SINALEIRA JET 50 DIANT. ESQ.",IRON,"Iluminação",MOTOCICLO
176799,"LÂMPADA BIODO H4 LED 8000K","LÂMPADA BIODO H4 LED 8000K","LÂMPADA BIODO H4 LED 8000K",IRON,"Iluminação",MOTOCICLO
27497,"LÂMPADA BIODO H4 60/55 12V","LÂMPADA BIODO H4 60/55 12V","LÂMPADA BIODO H4 60/55 12V",IRON,"Iluminação",MOTOCICLO
176806,"SINALEIRA JET 50 TRAS. DIR.","SINALEIRA JET 50 TRAS. DIR.","SINALEIRA JET 50 TRAS. DIR.",IRON,"Iluminação",MOTOCICLO
27499,"LÂMPADA BIODO H4 60/55 12V QUARTZO","LÂMPADA BIODO H4 60/55 12V QUARTZO","LÂMPADA BIODO H4 60/55 12V QUARTZO",IRON,"Iluminação",MOTOCICLO
176805,"LÂMPADA BIODO H4 35/35 12V QUARTZO YES 125","LÂMPADA BIODO H4 35/35 12V QUARTZO YES 125","LÂMPADA BIODO H4 35/35 12V QUARTZO YES 125",IRON,"Iluminação",MOTOCICLO
27487,"LÂMPADA BIODO H4 35/35 12V QUARTZO AZUL","LÂMPADA BIODO H4 35/35 12V QUARTZO AZUL","LÂMPADA BIODO H4 35/35 12V QUARTZO AZUL",IRON,"Iluminação",MOTOCICLO
41790,"LÂMPADA BIODO H4 BIZ NXR 12V 35/35 QUARTZO","LÂMPADA BIODO H4 BIZ NXR 12V 35/35 QUARTZO","LÂMPADA BIODO H4 BIZ NXR 12V 35/35 QUARTZO",IRON,"Iluminação",MOTOCICLO
27506,"LÂMPADA PINGO-D'ÁGUA AZUL 12V 3W","LÂMPADA PINGO-D'ÁGUA AZUL 12V 3W","LÂMPADA PINGO-D'ÁGUA AZUL 12V 3W",IRON,"Iluminação",MOTOCICLO
45377,"LÂMPADA BIODO H4 35/35 12V","LÂMPADA BIODO H4 35/35 12V","LÂMPADA BIODO H4 35/35 12V",IRON,"Iluminação",MOTOCICLO
185258,"LÂMPADA FAROL BIZ NXR 12V 30/30","LÂMPADA FAROL BIZ NXR 12V 30/30","LÂMPADA FAROL BIZ NXR 12V 30/30",IRON,"Iluminação",MOTOCICLO
182317,"LÂMPADA BIODO H4 35/35 12V QUARTZO","LÂMPADA BIODO H4 35/35 12V QUARTZO","LÂMPADA BIODO H4 35/35 12V QUARTZO",IRON,"Iluminação",MOTOCICLO
119005,"LÂMPADA PISCA PINGÃO 12V 15W CG 125 150/CBX 250","LÂMPADA PISCA PINGÃO 12V 15W CG 125 150/CBX 250","LÂMPADA PISCA PINGÃO 12V 15W CG 125 150/CBX 250",IRON,"Iluminação",MOTOCICLO
27512,"LÂMPADA FAROL BIZ/NXR 12V 35/35","LÂMPADA FAROL BIZ/NXR 12V 35/35","LÂMPADA FAROL BIZ/NXR 12V 35/35",IRON,"Iluminação",MOTOCICLO
27515,"LÂMPADA PISCA 67 12V 10W CG 125 82/99","LÂMPADA PISCA 67 12V 10W CG 125 82/99","LÂMPADA PISCA 67 12V 10W CG 125 82/99",IRON,"Iluminação",MOTOCICLO
27503,"LÂMPADA PISCA 67 12V 10W CG 150 14 LARANJA","LÂMPADA PISCA 67 12V 10W CG 150 14 LARANJA","LÂMPADA PISCA 67 12V 10W CG 150 14 LARANJA",IRON,"Iluminação",MOTOCICLO
27505,"LÂMPADA STOP 12V 21/5W VERMELHA","LÂMPADA STOP 12V 21/5W VERMELHA","LÂMPADA STOP 12V 21/5W VERMELHA",IRON,"Iluminação",MOTOCICLO
176802,"LÂMPADA PINGO-D'ÁGUA 12V 3WT10","LÂMPADA PINGO-D'ÁGUA 12V 3WT10","LÂMPADA PINGO-D'ÁGUA 12V 3WT10",IRON,"Iluminação",MOTOCICLO
182315,"LÂMPADA BIODO H4 BIZ NXR 12V 35/35 QUARTZO AZUL","LÂMPADA BIODO H4 BIZ NXR 12V 35/35 QUARTZO AZUL","LÂMPADA BIODO H4 BIZ NXR 12V 35/35 QUARTZO AZUL",IRON,"Iluminação",MOTOCICLO
182198,"LÂMPADA STOP 12V 5W CRISTAL","LÂMPADA STOP 12V 5W CRISTAL","LÂMPADA STOP 12V 5W CRISTAL",IRON,"Iluminação",MOTOCICLO
176794,"LÂMPADA ESMAG 12V 3WT5","LÂMPADA ESMAG 12V 3WT5","LÂMPADA ESMAG 12V 3WT5",IRON,"Iluminação",MOTOCICLO
176807,"LÂMPADA FAROL QUADRICICLO FOURTRAX 420 14/21 12V 35/35","LÂMPADA FAROL QUADRICICLO FOURTRAX 420 14/21 12V 35/35","LÂMPADA FAROL QUADRICICLO FOURTRAX 420 14/21 12V 35/35",IRON,"Iluminação",MOTOCICLO
176798,"REFLETOR RABETA PHOENIX HYPE 50","REFLETOR RABETA PHOENIX HYPE 50","REFLETOR RABETA PHOENIX HYPE 50",IRON,"Iluminação",MOTOCICLO
25158,"REFLETOR RABETA JET PHOENIX MAIS 50","REFLETOR RABETA JET PHOENIX MAIS 50","REFLETOR RABETA JET PHOENIX MAIS 50",IRON,"Iluminação",MOTOCICLO
176801,"115","115","115",IRON,"Geral",MOTOCICLO
27491,"BORRACHA / BUCHA / GUIA","BORRACHA / BUCHA / GUIA","BORRACHA / BUCHA / GUIA",IRON,"Borrachas/Buchas",MOTOCICLO
27508,"538","538","538",IRON,"Geral",MOTOCICLO
27495,"BUCHA COROA XRE 300 NX 400/400I 6 PCS","BUCHA COROA XRE 300 NX 400/400I 6 PCS","BUCHA COROA XRE 300 NX 400/400I 6 PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27490,"BUCHA COROA XL 125 / CBX / NX XR 200 FERRO KIT 5PCS","BUCHA COROA XL 125 / CBX / NX XR 200 FERRO KIT 5PCS","BUCHA COROA XL 125 / CBX / NX XR 200 FERRO KIT 5PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27507,"BUCHA COROA CG 150 04/13 BORRACHA 4PCS","BUCHA COROA CG 150 04/13 BORRACHA 4PCS","BUCHA COROA CG 150 04/13 BORRACHA 4PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27514,"BUCHA COROA YBR 125 BORRACHA 4PCS","BUCHA COROA YBR 125 BORRACHA 4PCS","BUCHA COROA YBR 125 BORRACHA 4PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27498,"BUCHA COROA CG 150 04/13 KIT 4 PCS","BUCHA COROA CG 150 04/13 KIT 4 PCS","BUCHA COROA CG 150 04/13 KIT 4 PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27493,"BUCHA COROA CG 160 INTERLIGADO","BUCHA COROA CG 160 INTERLIGADO","BUCHA COROA CG 160 INTERLIGADO",IRON,"Borrachas/Buchas",MOTOCICLO
27485,"BUCHA COROA YES / INTRUDER KATANA 125 BORRACHA 4 PCS","BUCHA COROA YES / INTRUDER KATANA 125 BORRACHA 4 PCS","BUCHA COROA YES / INTRUDER KATANA 125 BORRACHA 4 PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27486,"BUCHA COROA CB/CBX 300/250 4 PCS","BUCHA COROA CB/CBX 300/250 4 PCS","BUCHA COROA CB/CBX 300/250 4 PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27500,"BUCHA COROA YBR 125 KIT 4 PCS","BUCHA COROA YBR 125 KIT 4 PCS","BUCHA COROA YBR 125 KIT 4 PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27488,"BUCHA COROA YS 250 FAZER 6 PCS","BUCHA COROA YS 250 FAZER 6 PCS","BUCHA COROA YS 250 FAZER 6 PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27489,"BUCHA COROA SHINERAY 50 INTERLIGADO","BUCHA COROA SHINERAY 50 INTERLIGADO","BUCHA COROA SHINERAY 50 INTERLIGADO",IRON,"Borrachas/Buchas",MOTOCICLO
27501,"BUCHA COROA CG 150 04/13 INTERLIGADO","BUCHA COROA CG 150 04/13 INTERLIGADO","BUCHA COROA CG 150 04/13 INTERLIGADO",IRON,"Borrachas/Buchas",MOTOCICLO
182322,"532","532","532",IRON,"Geral",MOTOCICLO
27511,"BUCHA COROA BIZ 100/125 KIT 4 PCS","BUCHA COROA BIZ 100/125 KIT 4 PCS","BUCHA COROA BIZ 100/125 KIT 4 PCS",IRON,"Borrachas/Buchas",MOTOCICLO
27496,"BUCHA COROA SHINERAY 50 BOR JG","BUCHA COROA SHINERAY 50 BOR JG","BUCHA COROA SHINERAY 50 BOR JG",IRON,"Borrachas/Buchas",MOTOCICLO
45604,"BUCHA COROA SHINERAY 50 KIT 4 PCS","BUCHA COROA SHINERAY 50 KIT 4 PCS","BUCHA COROA SHINERAY 50 KIT 4 PCS",IRON,"Borrachas/Buchas",MOTOCICLO
176804,"GUIA COR TRANS. YS 150 FAZER","GUIA COR TRANS. YS 150 FAZER","GUIA COR TRANS. YS 150 FAZER",IRON,"Geral",MOTOCICLO
182325,"GUIA COR TRANS. XR 200","GUIA COR TRANS. XR 200","GUIA COR TRANS. XR 200",IRON,"Geral",MOTOCICLO
27513,"GUIA COR TRANS. XTZ 125 03/08","GUIA COR TRANS. XTZ 125 03/08","GUIA COR TRANS. XTZ 125 03/08",IRON,"Geral",MOTOCICLO
27504,"GUIA COR TRANS. XTZ 250 LANDER TENERE 250","GUIA COR TRANS. XTZ 250 LANDER TENERE 250","GUIA COR TRANS. XTZ 250 LANDER TENERE 250",IRON,"Geral",MOTOCICLO
176797,"GUIA COR TRANS. YS 250 FAZER","GUIA COR TRANS. YS 250 FAZER","GUIA COR TRANS. YS 250 FAZER",IRON,"Geral",MOTOCICLO
27509,"GUIA COR TRANS CB 300","GUIA COR TRANS CB 300","GUIA COR TRANS CB 300",IRON,"Geral",MOTOCICLO
176793,"GUIA COR TRANS NXR 125 150/160 BORRACHA","GUIA COR TRANS NXR 125 150/160 BORRACHA","GUIA COR TRANS NXR 125 150/160 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
176795,"GUIA COR TRANS CG 125 09/13 BORRACHA","GUIA COR TRANS CG 125 09/13 BORRACHA","GUIA COR TRANS CG 125 09/13 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
176796,"GUIA COR TRANS. XTZ 150 CROSSER BORRACHA","GUIA COR TRANS. XTZ 150 CROSSER BORRACHA","GUIA COR TRANS. XTZ 150 CROSSER BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
176800,"GUIA COR TRANS BIZ 125 11/17/100 13/15 POP 100/110I BORRACHA","GUIA COR TRANS BIZ 125 11/17/100 13/15 POP 100/110I BORRACHA","GUIA COR TRANS BIZ 125 11/17/100 13/15 POP 100/110I BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
176803,"GUIA COR TRANS CBX 250 BORRACHA","GUIA COR TRANS CBX 250 BORRACHA","GUIA COR TRANS CBX 250 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
121797,"GUIA COR TRANS XTZ 125 09/16 BORRACHA","GUIA COR TRANS XTZ 125 09/16 BORRACHA","GUIA COR TRANS XTZ 125 09/16 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
2993,"GUIA COR TRANS CG 150 04/08 BORRACHA","GUIA COR TRANS CG 150 04/08 BORRACHA","GUIA COR TRANS CG 150 04/08 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
185314,"GUIA COR TRANS CRF 230 BORRACHA","GUIA COR TRANS CRF 230 BORRACHA","GUIA COR TRANS CRF 230 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
182345,"GUIA COR TRANS NX 400/400I BORRACHA","GUIA COR TRANS NX 400/400I BORRACHA","GUIA COR TRANS NX 400/400I BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
182349,"GUIA COR TRANS YBR 125 00/08 BORRACHA","GUIA COR TRANS YBR 125 00/08 BORRACHA","GUIA COR TRANS YBR 125 00/08 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
182331,"GUIA COR TRANS CRF 230 DIANT","GUIA COR TRANS CRF 230 DIANT","GUIA COR TRANS CRF 230 DIANT",IRON,"Geral",MOTOCICLO
182343,"116","116","116",IRON,"Geral",MOTOCICLO
